,index,@context,@type,bodyType,brand,color,driveWheelConfiguration,image,manufacturer,mileageFromOdometer,model,name,offers,productionDate,url,vehicleEngine,vehicleIdentificationNumber,vehicleInteriorColor,vehicleTransmission,mileage,price,price_over_mileage
59,59,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/9e3fcb7ff76d4b3fad03d6631640ebc5.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100420, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497011168,8-Cylinder,JTJHY7AX2K4284398,Lr21/Black,Automatic,,100420,
60,60,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100420, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501429804,8-Cylinder,JTJHY7AX8K4287905,Black Leather With Dark Brown ,Automatic,,100420,
61,61,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100420, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501249939,8-Cylinder,JTJHY7AX8K4283398,,Automatic,,100420,
62,62,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100420, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501249938,8-Cylinder,JTJHY7AX2K4283493,,Automatic,,100420,
63,63,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100420, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501249959,8-Cylinder,JTJHY7AX0K4284027,,Automatic,,100420,
65,65,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100420, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498161136,8-Cylinder,JTJHY7AX1K4285977,Parchment Leather With Open Po,Automatic,,100420,
66,66,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/3bc0c2f908fe4362b93225af52a68328.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100420, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498081257,8-Cylinder,JTJHY7AX4K4285357,Parchment,Automatic,,100420,
67,67,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100420, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497700936,8-Cylinder,JTJHY7AX3K4285236,Lr32/Cabernet,Automatic,,100420,
68,68,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100374, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500982848,8-Cylinder,JTJHY7AX8K4287371,Cabernet,Automatic,,100374,
69,69,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100345, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496397397,8-Cylinder,JTJHY7AX2K4282540,Parchment,Automatic,,100345,
70,70,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100345, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500227192,8-Cylinder,JTJHY7AXXK4283371,Parchment,Automatic,,100345,
71,71,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100345, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501702190,8-Cylinder,JTJHY7AX1K4286434,Black,Automatic,,100345,
72,72,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/c7163efd42e14a0682fa0767481f4ca7.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100345, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497423498,8-Cylinder,JTJHY7AX7K4285255,Cabernet,Automatic,,100345,
73,73,http://schema.org/,Car,['Sport Utility'],Lexus,Gray,4 wheel drive - rear,https://images.autotrader.com/hn/c/03a5be34484e4d56a170a458d6b84b7f.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100345, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501377884,8-Cylinder,JTJHY7AX5K4287926,Black,Automatic,,100345,
74,74,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/9773d38c14014ffbb55af44ff27bc38a.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100345, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499825538,8-Cylinder,JTJHY7AX1K4288586,Cabernet,Automatic,,100345,
75,75,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100345, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499494262,8-Cylinder,JTJHY7AX8K4287581,Cabernet,Automatic,,100345,
76,76,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100340, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501464824,8-Cylinder,JTJHY7AX5K4289398,Parchment,Automatic,,100340,
77,77,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100340, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499376372,8-Cylinder,JTJHY7AX6K4287255,Cabernet,Automatic,,100340,
79,79,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/ff45c4f52d404e59882e8a5138abfe0e.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100325, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497392558,8-Cylinder,JTJHY7AX4K4285813,,Automatic,,100325,
80,80,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100325, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501616187,8-Cylinder,JTJHY7AX5K4290647,Parchment,Automatic,,100325,
81,81,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/c0babec70dc64716a3be88fbc2384a58.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100325, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498443708,8-Cylinder,JTJHY7AX2K4286300,Black,Automatic,,100325,
82,82,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/1112edeb2f98409fb79a92713f9e3c06.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100325, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499458035,8-Cylinder,JTJHY7AX5K4288039,,Automatic,,100325,
83,83,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/98ca28551b8c4cde96e6ed6e7188513d.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100325, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497326028,8-Cylinder,JTJHY7AX1K4285347,,Automatic,,100325,
86,86,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/173f328ea797491696aff26ea631418e.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100325, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497423495,8-Cylinder,JTJHY7AX8K4286141,Black Leather With Dark Brown ,Automatic,,100325,
87,87,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100284, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496652759,8-Cylinder,JTJHY7AX2K4284742,Black,Automatic,,100284,
88,88,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/3b9be041a89a46d7a24f4d010fe94de3.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100284, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499852909,8-Cylinder,JTJHY7AX8K4288245,Lr21 Black,Automatic,,100284,
89,89,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/7c4baf48e50449aba23c03cc546c701c.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100284, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499426410,8-Cylinder,JTJHY7AX2K4287964,Lr21 Black,Automatic,,100284,
90,90,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/0f1232c7170c4ac283566afd90b5a832.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100281, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497531398,8-Cylinder,JTJHY7AX8K4285782,F Sport Black,Automatic,,100281,
91,91,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/6de6c6ad8d8c4ca2a827bb0669851a08.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498712881,8-Cylinder,JTJHY7AX4K4289134,Parchment,Automatic,,100250,
92,92,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/1b1d6c97d0354062a408be5886d68cfd.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500774553,8-Cylinder,JTJHY7AX5K4290101,Cabernet,Automatic,,100250,
93,93,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501164190,8-Cylinder,JTJHY7AX8K4290383,Cabernet,Automatic,,100250,
94,94,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/hn/c/cc07caed64c049d39c590d6a581a299c.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=501014320,8-Cylinder,JTJHY7AX4K4288257,,Automatic,,100250,
95,95,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/0ac657cdade5405e8a0750ad1310d999.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498818282,8-Cylinder,JTJHY7AX3K4286371,,Automatic,,100250,
96,96,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/c46353bc9aa8442680c4c45f5c997c55.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=498215058,8-Cylinder,JTJHY7AX6K4286333,,Automatic,,100250,
97,97,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/8fedc38270f6453191e8456bec986623.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500504075,8-Cylinder,JTJHY7AX9K4288139,,Automatic,,100250,
98,98,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/29bedfae3b5f45c1bf8b780c1f62ef67.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=496445405,8-Cylinder,JTJHY7AX7K4283361,,Automatic,,100250,
99,99,http://schema.org/,Car,['Sport Utility'],Lexus,Black,4 wheel drive - rear,https://images.autotrader.com/hn/c/30d6b779449248f7bf6d00d90202e578.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=497052800,8-Cylinder,JTJHY7AX2K4285003,,Automatic,,100250,
100,100,http://schema.org/,Car,['Sport Utility'],Lexus,Silver,4 wheel drive - rear,https://images.autotrader.com/hn/c/fd71b6ffebf0425cbfc314cd62d80499.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=500911815,8-Cylinder,JTJHY7AX3K4287584,,Automatic,,100250,
101,101,http://schema.org/,Car,['Sport Utility'],Lexus,White,4 wheel drive - rear,https://images.autotrader.com/pictures/model_info/Imagesv2_US_EN/All/22852.jpg,Lexus,"{'@type': 'QuantitativeValue', 'value': ''}",LX 570,New 2019 Lexus LX 570 4WD,"{'@type': 'Offer', 'priceCurrency': 'USD', 'price': 100250, 'itemCondition': 'http://schema.org/New', 'availability': 'http://schema.org/InStock'}",2019,www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=499685126,8-Cylinder,JTJHY7AX6K4287420,Cabernet,Automatic,,100250,
